MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MoSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBathrooms,TotalPorchSF,FinishedBsmtSF,FinishedBsmtRatio,Basement_to_TotalArea,Garage_to_LivingArea,YearsSinceRemodel,GarageAge,HasSecondFloor,HasBasement,HasGarage,HasFireplace,HasPool,HasPorch,IsRemodeled,Quality_x_Area,Quality_x_Condition,Baths_x_Bedrooms,GarageCars_x_Area,OverallQual_Squared
20,RL,75.0,9937,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,1Story,5,7,1964,1999,Hip,MetalSd,MetalSd,0.0,TA,Gd,PConc,TA,TA,No,BLQ,637,Unf,849,1486,Ex,Y,SBrkr,1486,0,1486,1,1,0,3,1,TA,7,Typ,0,,Detchd,1968.0,Fin,2,480,TA,TA,Y,0,0,0,0,0,3,WD,Normal,167000,2972,2.0,0,637,0.4286675639300135,0.5,0.32301480484522205,10,41,0,1,1,0,0,0,1,7430,35,6.0,2972,25
60,RL,69.0,12384,Reg,Lvl,CulDSac,Gtl,NWAmes,Norm,1Fam,2Story,7,7,1976,1976,Gable,Plywood,Plywood,233.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,793,793,TA,Y,SBrkr,1142,793,1935,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1976.0,RFn,2,550,TA,TA,Y,0,113,252,0,0,11,WD,Normal,197900,2728,2.5,365,0,0.0,0.2906891495601173,0.2842377260981912,31,31,1,1,1,1,0,1,0,13545,49,7.5,3870,49
20,RL,120.0,13560,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,3,1968,1968,Hip,Wd Sdng,Wd Sdng,216.0,TA,TA,CBlock,Fa,Fa,No,Unf,0,Unf,1392,1392,Gd,Y,SBrkr,1392,0,1392,1,1,0,2,1,TA,5,Maj2,2,TA,Attchd,1968.0,RFn,2,576,TA,TA,Y,0,0,240,0,0,7,WD,Normal,110000,2784,2.0,240,0,0.0,0.5,0.41379310344827586,41,41,0,1,1,1,0,1,0,8352,18,4.0,2784,36
85,RL,90.0,10012,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,Plywood,Plywood,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,920,Rec,38,1138,TA,Y,SBrkr,1181,0,1181,1,2,0,3,1,TA,6,Typ,0,,Detchd,1974.0,RFn,2,588,TA,TA,Y,0,0,180,0,0,4,WD,Normal,137500,2319,3.0,180,1100,0.9666080843585237,0.49072876239758517,0.497883149872989,36,34,0,1,1,0,0,1,0,4724,20,9.0,2362,16
20,RL,49.0,20896,IR2,Lvl,CulDSac,Gtl,Somerst,RRAn,1Fam,1Story,8,5,2005,2006,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1721,Unf,356,2077,Ex,Y,SBrkr,2097,0,2097,1,1,1,1,1,Ex,8,Typ,1,Ex,Attchd,2005.0,Fin,3,1134,TA,TA,Y,192,267,0,0,0,1,New,Partial,423000,4174,2.5,267,1721,0.8285989407799711,0.49760421657882126,0.5407725321888412,0,1,0,1,1,1,0,1,1,16776,40,2.5,6291,64
60,RL,106.0,11194,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,8,5,2000,2000,Gable,VinylSd,VinylSd,40.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1406,1406,Ex,Y,SBrkr,1454,482,1936,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,2,504,TA,TA,Y,188,124,0,0,0,11,WD,Normal,230500,3342,2.5,124,0,0.0,0.42070616397366845,0.2603305785123967,6,6,1,1,1,1,0,1,0,15488,40,7.5,3872,64
60,RL,69.0,18450,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,2Story,6,5,1965,1979,Flat,Plywood,Plywood,113.0,TA,Gd,CBlock,Gd,TA,No,LwQ,187,Rec,111,1021,TA,Y,SBrkr,1465,915,2380,0,2,1,3,1,TA,7,Sev,1,Po,CarPort,1965.0,Unf,2,596,TA,TA,Y,0,265,0,0,0,8,WD,Abnorml,129000,3401,2.5,265,910,0.89128305582762,0.30020582181711264,0.2504201680672269,28,42,1,1,1,1,0,1,1,14280,30,7.5,4760,36
20,RL,65.0,8125,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,6,5,1994,1998,Gable,HdBoard,HdBoard,258.0,TA,TA,PConc,Gd,TA,No,GLQ,1138,Unf,270,1408,Ex,Y,SBrkr,1679,0,1679,1,2,0,3,1,Gd,7,Typ,1,Fa,Attchd,1994.0,RFn,2,575,TA,TA,Y,224,42,0,0,0,10,WD,Normal,193500,3087,3.0,42,1138,0.8082386363636364,0.45610625202461935,0.3424657534246575,10,14,0,1,1,1,0,1,1,10074,30,9.0,3358,36
20,RL,69.0,14175,Reg,Bnk,Corner,Mod,Sawyer,Norm,1Fam,1Story,5,6,1956,1987,Gable,CemntBd,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Rec,988,Unf,200,1188,Gd,Y,SBrkr,1437,0,1437,1,1,1,3,1,TA,6,Min2,1,TA,Detchd,1999.0,Unf,2,576,TA,TA,Y,304,0,0,0,0,11,WD,Normal,168000,2625,2.5,0,988,0.8316498316498316,0.45257142857142857,0.40083507306889354,19,7,0,1,1,1,0,0,1,7185,30,7.5,2874,25
30,RL,80.0,11600,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,4,5,1922,1950,Gable,MetalSd,MetalSd,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,700,700,Ex,Y,SBrkr,1180,0,1180,0,1,0,2,1,Fa,5,Typ,1,Gd,Detchd,1922.0,Unf,1,252,TA,Fa,Y,0,0,67,0,0,7,WD,Normal,137500,1880,1.0,67,0,0.0,0.3723404255319149,0.2135593220338983,56,84,0,1,1,1,0,1,1,4720,20,2.0,1180,16
60,RL,64.0,8633,Reg,Lvl,FR2,Gtl,CollgCr,Norm,1Fam,2Story,6,5,2005,2005,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,193,Unf,545,738,Ex,Y,SBrkr,738,738,1476,1,2,1,3,1,Gd,7,Typ,0,,Attchd,2005.0,Fin,2,540,TA,TA,Y,100,35,0,0,0,2,WD,Normal,173500,2214,3.5,35,193,0.26151761517615174,0.3333333333333333,0.36585365853658536,4,4,1,1,1,0,0,1,0,8856,30,10.5,2952,36
70,RH,54.0,6629,Reg,Lvl,Inside,Gtl,Edwards,Artery,1Fam,2Story,6,6,1925,1950,Gambrel,Wd Sdng,Wd Sdng,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,551,Unf,121,672,TA,N,SBrkr,697,672,1369,1,2,0,3,1,TA,6,Typ,0,,Detchd,1930.0,Unf,1,300,TA,TA,Y,147,0,0,0,0,7,WD,Normal,103600,2041,3.0,0,551,0.8199404761904762,0.329250367466928,0.2191380569758948,59,79,1,1,1,0,0,0,1,8214,36,9.0,1369,36
20,RL,69.0,11250,IR1,Lvl,Inside,Gtl,Veenker,Norm,1Fam,1Story,6,6,1977,1977,Gable,Plywood,Plywood,0.0,Gd,TA,CBlock,Gd,TA,No,ALQ,767,Unf,441,1208,TA,Y,SBrkr,1208,0,1208,1,1,1,3,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2,546,TA,TA,Y,198,42,0,0,0,6,WD,Normal,165000,2416,2.5,42,767,0.6349337748344371,0.5,0.4519867549668874,29,29,0,1,1,1,0,1,0,7248,36,7.5,2416,36
20,RL,110.0,14442,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,6,7,1957,2004,Hip,CemntBd,CmentBd,106.0,TA,TA,PConc,TA,TA,No,GLQ,1186,Unf,291,1477,Ex,Y,SBrkr,1839,0,1839,1,2,0,3,1,Gd,7,Typ,2,TA,Attchd,1957.0,Fin,2,416,TA,TA,Y,0,87,0,0,200,6,WD,Normal,257500,3316,3.0,287,1186,0.8029790115098172,0.445416164053076,0.2262098966829799,3,50,0,1,1,1,0,1,1,11034,42,9.0,3678,36
20,RL,80.0,9200,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1965,1965,Gable,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,Rec,892,Unf,244,1136,TA,Y,SBrkr,1136,0,1136,1,1,0,3,1,TA,5,Typ,1,Gd,Attchd,1965.0,RFn,1,384,TA,TA,Y,426,0,0,0,0,7,WD,Normal,140000,2272,2.0,0,892,0.7852112676056338,0.5,0.3380281690140845,43,43,0,1,1,1,0,0,0,6816,36,6.0,1136,36
160,RL,24.0,2289,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Twnhs,2Story,6,6,1978,1978,Gable,Plywood,Brk Cmn,0.0,TA,TA,CBlock,TA,TA,No,ALQ,311,Unf,544,855,TA,Y,SBrkr,855,586,1441,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978.0,Unf,2,440,TA,TA,Y,28,0,0,0,0,4,WD,Normal,148500,2296,2.5,0,311,0.36374269005847953,0.37238675958188155,0.3053435114503817,31,31,1,1,1,1,0,0,0,8646,36,7.5,2882,36
70,RM,60.0,9600,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,4,2,1900,1950,Gable,AsbShng,Stucco,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,1095,1095,Fa,N,SBrkr,1095,679,1774,1,2,0,4,2,TA,8,Min2,0,,2Types,1920.0,Unf,3,779,Fa,Fa,N,0,0,90,0,0,5,WD,Normal,87000,2869,3.0,90,0,0.0,0.3816660857441617,0.4391206313416009,56,86,1,1,1,0,0,1,1,7096,8,12.0,5322,16
30,RL,52.0,9022,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,8,1924,2006,Gable,VinylSd,VinylSd,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,768,768,Ex,Y,SBrkr,792,0,792,0,1,0,2,1,Gd,5,Typ,0,,Detchd,1924.0,Unf,1,240,Fa,Fa,N,316,0,120,0,0,5,WD,Normal,109500,1560,1.0,120,0,0.0,0.49230769230769234,0.30303030303030304,3,85,0,1,1,0,0,1,1,3960,40,2.0,792,25
20,RL,80.0,11844,IR1,Lvl,Inside,Gtl,StoneBr,Norm,1Fam,1Story,8,5,2008,2008,Hip,VinylSd,VinylSd,464.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0,Unf,2046,2046,Ex,Y,SBrkr,2046,0,2046,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,Fin,3,834,TA,TA,Y,322,82,0,0,0,7,New,Partial,372500,4092,2.5,82,0,0.0,0.5,0.40762463343108507,1,1,0,1,1,1,0,1,0,16368,40,7.5,6138,64
20,RL,69.0,9945,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,1961,1961,Hip,Wd Sdng,Wd Sdng,57.0,TA,TA,CBlock,TA,TA,No,Rec,827,Unf,161,988,TA,Y,SBrkr,988,0,988,1,1,0,3,1,TA,5,Typ,0,,Detchd,1963.0,Unf,2,572,TA,TA,Y,0,0,0,0,0,10,WD,Normal,128500,1976,2.0,0,827,0.8370445344129555,0.5,0.5789473684210527,46,44,0,1,1,0,0,0,0,4940,25,6.0,1976,25
120,RL,50.0,8012,Reg,Lvl,Inside,Gtl,SawyerW,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,Plywood,Plywood,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,543,BLQ,261,923,TA,Y,SBrkr,923,0,923,0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1980.0,RFn,1,264,TA,TA,Y,80,0,0,0,0,5,WD,Normal,143000,1846,2.0,0,662,0.7172264355362947,0.5,0.28602383531960995,30,30,0,1,1,1,0,0,0,5538,30,4.0,923,36
50,RH,55.0,4500,IR2,Bnk,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,5,5,1932,2000,Gable,VinylSd,Stucco,0.0,TA,TA,BrkTil,TA,TA,No,Rec,182,Unf,611,793,Ex,Y,SBrkr,848,672,1520,0,1,0,3,1,TA,6,Typ,0,,Detchd,1968.0,Unf,1,281,TA,TA,Y,0,0,56,0,0,7,WD,Abnorml,159434,2313,1.0,56,182,0.22950819672131148,0.34284479031560744,0.18486842105263157,9,41,1,1,1,0,0,1,1,7600,25,3.0,1520,25
120,RL,69.0,2887,Reg,HLS,Inside,Gtl,ClearCr,Norm,1Fam,1Story,6,5,1996,1997,Gable,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1003,Unf,288,1291,Ex,Y,SBrkr,1291,0,1291,1,1,0,2,1,Gd,6,Typ,1,Gd,Attchd,1996.0,Unf,2,431,TA,TA,Y,307,0,0,0,0,11,WD,Normal,173000,2582,2.0,0,1003,0.7769171185127808,0.5,0.3338497288923315,11,12,0,1,1,1,0,0,1,7746,30,4.0,2582,36
20,RL,90.0,11248,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,9,5,2002,2002,Hip,VinylSd,VinylSd,215.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1059,Unf,567,1626,Ex,Y,SBrkr,1668,0,1668,1,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2002.0,Fin,3,702,TA,TA,Y,257,45,0,0,0,7,WD,Normal,285000,3294,3.0,45,1059,0.6512915129151291,0.4936247723132969,0.420863309352518,5,5,0,1,1,1,0,1,0,15012,45,9.0,5004,81
60,RL,58.0,16770,IR2,Lvl,CulDSac,Gtl,NoRidge,Norm,1Fam,2Story,7,5,1998,1998,Gable,VinylSd,VinylSd,30.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1195,1195,Gd,Y,SBrkr,1195,644,1839,0,2,1,4,1,TA,7,Typ,0,,Attchd,1998.0,Fin,2,486,TA,TA,Y,0,81,0,0,0,6,WD,Normal,221000,3034,2.5,81,0,0.0,0.3938694792353329,0.2642740619902121,12,12,1,1,1,0,0,1,0,12873,35,10.0,3678,49
160,RL,69.0,5062,IR1,Lvl,CulDSac,Gtl,StoneBr,Norm,TwnhsE,2Story,7,5,1984,1984,Gable,HdBoard,HdBoard,0.0,Gd,TA,CBlock,Gd,TA,Mn,GLQ,828,LwQ,180,1190,Gd,Y,SBrkr,1190,900,2090,1,2,0,3,1,Gd,6,Min1,1,TA,Attchd,1984.0,Fin,2,577,TA,TA,Y,219,0,0,0,0,9,WD,Normal,207500,3280,3.0,0,1010,0.8487394957983193,0.3628048780487805,0.2760765550239234,23,23,1,1,1,1,0,0,0,14630,35,9.0,4180,49
60,FV,84.0,10207,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,6,2007,2007,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,874,874,Ex,Y,SBrkr,874,887,1761,0,3,0,3,1,Gd,7,Typ,0,,Attchd,2007.0,Fin,2,578,TA,TA,Y,144,105,0,0,0,8,New,Partial,227875,2635,3.0,105,0,0.0,0.3316888045540797,0.3282226007950028,0,0,1,1,1,0,0,1,0,12327,42,9.0,3522,49
160,FV,69.0,5105,IR2,Lvl,FR2,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,239,Unf,312,551,Ex,Y,SBrkr,551,551,1102,0,2,1,2,1,Gd,4,Typ,0,,Detchd,2004.0,Unf,2,480,TA,TA,Y,0,60,0,0,0,3,WD,Normal,148800,1653,2.5,60,239,0.4337568058076225,0.3333333333333333,0.4355716878402904,3,3,1,1,1,0,0,1,0,7714,35,5.0,2204,49
20,RL,60.0,8089,Reg,HLS,Inside,Gtl,StoneBr,Norm,1Fam,1Story,8,6,2007,2007,Gable,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,945,Unf,474,1419,Ex,Y,SBrkr,1419,0,1419,1,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,2,567,TA,TA,Y,140,0,0,0,0,10,New,Partial,392000,2838,3.0,0,945,0.6659619450317125,0.5,0.39957716701902746,0,0,0,1,1,1,0,0,0,11352,48,6.0,2838,64
120,RL,61.0,7577,IR1,Lvl,Corner,Gtl,NridgHt,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,VinylSd,VinylSd,256.0,Gd,TA,PConc,Gd,TA,Av,ALQ,20,Unf,1342,1362,Ex,Y,SBrkr,1362,0,1362,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2,460,TA,TA,Y,192,28,0,0,0,6,WD,Normal,194700,2724,2.0,28,20,0.014684287812041116,0.5,0.3377386196769457,1,2,0,1,1,1,0,1,1,8172,30,4.0,2724,36
120,RM,69.0,4426,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,147.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,697,Unf,151,848,Ex,Y,SBrkr,848,0,848,1,1,0,1,1,Gd,3,Typ,1,TA,Attchd,2004.0,RFn,2,420,TA,TA,Y,149,0,0,0,0,5,WD,Normal,141000,1696,2.0,0,697,0.8219339622641509,0.5,0.49528301886792453,4,4,0,1,1,1,0,0,0,5088,30,2.0,1696,36
60,RL,42.0,26178,IR1,Lvl,Inside,Mod,Timber,Norm,1Fam,2Story,7,5,1989,1990,Hip,MetalSd,MetalSd,293.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,965,Unf,245,1210,Ex,Y,SBrkr,1238,1281,2519,1,2,1,4,1,Gd,9,Typ,2,Gd,Attchd,1989.0,RFn,2,628,TA,TA,Y,320,27,0,0,0,4,WD,Normal,335000,3729,3.5,27,965,0.7975206611570248,0.32448377581120946,0.24930527987296547,16,17,1,1,1,1,0,1,1,17633,35,14.0,5038,49
30,RL,60.0,5400,Reg,Lvl,Corner,Sev,OldTown,Norm,1Fam,1Story,5,6,1921,1968,Gable,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,1073,1073,Ex,Y,SBrkr,1073,0,1073,0,1,0,2,1,TA,4,Typ,0,,Detchd,1968.0,Unf,1,326,TA,TA,Y,0,0,112,0,0,12,WD,Abnorml,108480,2146,1.0,112,0,0.0,0.5,0.3038210624417521,38,38,0,1,1,0,0,1,1,5365,30,2.0,1073,25
50,RM,51.0,6120,Reg,Lvl,Corner,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,Wd Sdng,Wd Sdng,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0,Unf,927,927,TA,Y,SBrkr,1067,472,1539,0,1,1,3,1,TA,5,Typ,0,,Detchd,1995.0,Unf,2,576,TA,TA,Y,112,0,0,0,0,4,WD,Normal,141500,2466,1.5,0,0,0.0,0.3759124087591241,0.3742690058479532,59,14,1,1,1,0,0,0,1,7695,30,4.5,3078,25
20,RL,54.0,13811,IR1,Lvl,Inside,Gtl,Timber,Norm,1Fam,1Story,6,6,1987,1987,Gable,HdBoard,HdBoard,72.0,TA,TA,CBlock,Gd,Gd,No,GLQ,980,LwQ,92,1112,Gd,Y,SBrkr,1137,0,1137,1,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1987.0,Unf,2,551,TA,TA,Y,125,0,0,0,0,7,WD,Normal,176000,2249,3.0,0,1020,0.9172661870503597,0.49444197421076036,0.484608619173263,19,19,0,1,1,1,0,0,0,6822,36,6.0,2274,36
30,RM,50.0,6000,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1Story,5,7,1921,1950,Gable,Wd Sdng,Wd Shng,0.0,TA,TA,CBlock,TA,TA,No,LwQ,616,Unf,0,616,Gd,Y,SBrkr,616,0,616,0,1,0,2,1,TA,4,Typ,0,,Detchd,1921.0,Unf,1,205,TA,TA,Y,0,0,129,0,0,6,WD,Normal,89000,1232,1.0,129,616,1.0,0.5,0.3327922077922078,56,85,0,1,1,0,0,1,1,3080,35,2.0,616,25
20,RL,57.0,6420,IR1,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,7,1952,1952,Gable,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,Ex,Gd,Mn,LwQ,210,ALQ,219,980,Fa,Y,FuseA,1148,0,1148,0,1,0,2,1,TA,6,Typ,0,,Detchd,1952.0,Unf,1,308,TA,TA,Y,0,0,0,0,0,9,WD,Normal,123500,2128,1.5,0,761,0.7765306122448979,0.4605263157894737,0.2682926829268293,54,54,0,1,1,0,0,0,0,5740,35,3.0,1148,25
20,RL,65.0,8450,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,1Fam,1Story,5,8,1965,2009,Gable,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,553,BLQ,224,894,Ex,Y,SBrkr,894,0,894,1,1,0,3,1,TA,5,Typ,1,Gd,Detchd,1973.0,Unf,1,336,TA,TA,Y,416,144,0,0,0,4,WD,Normal,138500,1788,2.0,144,670,0.7494407158836689,0.5,0.37583892617449666,1,37,0,1,1,1,0,1,1,4470,40,6.0,894,25
120,FV,59.0,4282,IR2,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,16,Unf,1375,1391,Ex,Y,SBrkr,1391,0,1391,0,2,0,2,1,Gd,5,Typ,0,,Attchd,2004.0,RFn,2,530,TA,TA,Y,156,158,0,0,0,7,WD,Normal,196000,2782,2.0,158,16,0.011502516175413372,0.5,0.38102084831056793,4,4,0,1,1,0,0,1,0,9737,35,4.0,2782,49
20,RL,85.0,14331,Reg,Lvl,Inside,Gtl,Timber,Norm,1Fam,1Story,8,5,2002,2002,Hip,VinylSd,VinylSd,630.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274,Unf,526,1800,Ex,Y,SBrkr,1800,0,1800,1,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,Fin,3,765,TA,TA,Y,270,78,0,0,0,5,WD,Normal,312500,3600,3.0,78,1274,0.7077777777777777,0.5,0.425,4,4,0,1,1,1,0,1,0,14400,40,9.0,5400,64
20,RL,80.0,9600,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,7,5,1969,1969,Hip,HdBoard,HdBoard,168.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1164,1164,TA,Y,SBrkr,1164,0,1164,0,1,1,3,1,TA,6,Typ,0,,Attchd,1969.0,Unf,2,528,TA,TA,Y,0,0,0,0,0,7,COD,Normal,140000,2328,1.5,0,0,0.0,0.5,0.4536082474226804,37,37,0,1,1,0,0,0,0,8148,35,4.5,2328,49
60,RL,82.0,12438,IR1,Lvl,Inside,Gtl,StoneBr,Norm,1Fam,2Story,8,5,2006,2006,Hip,VinylSd,VinylSd,466.0,Ex,TA,PConc,Ex,Gd,No,Unf,0,Unf,1234,1234,Ex,Y,SBrkr,1264,1312,2576,0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2006.0,Fin,3,666,TA,TA,Y,324,100,0,0,0,7,New,Partial,361919,3810,2.5,100,0,0.0,0.32388451443569555,0.25854037267080743,0,0,1,1,1,1,0,1,0,20608,40,10.0,7728,64
190,RM,76.0,7630,Reg,Lvl,Inside,Gtl,OldTown,Feedr,2fmCon,2Story,5,9,1900,1996,Gable,Wd Sdng,Wd Sdng,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0,Unf,360,360,Gd,Y,SBrkr,1032,780,1812,0,2,0,4,2,Gd,8,Typ,1,Po,Detchd,1999.0,Unf,2,672,TA,TA,N,344,0,40,0,0,5,WD,Normal,140000,2172,2.0,40,0,0.0,0.16574585635359115,0.3708609271523179,14,11,1,1,1,1,0,1,1,9060,45,8.0,3624,25
20,RL,70.0,8400,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2004,2005,Gable,VinylSd,VinylSd,109.0,Gd,TA,PConc,Gd,TA,Av,GLQ,712,Unf,761,1473,Ex,Y,SBrkr,1484,0,1484,1,2,0,3,1,Gd,7,Typ,0,,Attchd,2004.0,RFn,2,606,TA,TA,Y,0,35,0,144,0,5,WD,Normal,213000,2957,3.0,179,712,0.48336727766463,0.49814000676361175,0.408355795148248,5,6,0,1,1,0,0,1,1,10388,35,9.0,2968,49
190,RM,70.0,5600,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,2fmCon,2Story,4,5,1930,1950,Hip,VinylSd,Wd Shng,0.0,Fa,Fa,Slab,,,,,0,,0,0,Fa,N,SBrkr,372,720,1092,0,2,0,3,2,Fa,7,Mod,0,,,1980.0,,0,0,,,N,0,0,0,0,0,7,WD,Normal,55000,1092,2.0,0,0,0.0,0.0,0.0,60,30,1,0,0,0,0,0,1,4368,20,6.0,0,16
120,RL,48.0,6240,Reg,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,MetalSd,MetalSd,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863,Unf,461,1324,Ex,Y,SBrkr,1324,0,1324,1,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2,550,TA,TA,Y,192,38,0,0,0,12,WD,Normal,254000,2648,3.0,38,863,0.6518126888217523,0.5,0.41540785498489424,3,3,0,1,1,1,0,1,0,10592,40,6.0,2648,64
60,RL,65.0,9018,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,2007,2007,Hip,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,728,728,Ex,Y,SBrkr,728,728,1456,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2007.0,Fin,2,400,TA,TA,Y,100,24,0,0,0,7,New,Partial,179540,2184,2.5,24,0,0.0,0.3333333333333333,0.27472527472527475,0,0,1,1,1,1,0,1,0,10192,35,7.5,2912,49
20,RL,69.0,7162,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,7,1966,1966,Gable,HdBoard,HdBoard,41.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,876,876,TA,Y,SBrkr,904,0,904,0,1,0,3,1,TA,6,Typ,0,,Attchd,1966.0,Unf,1,408,TA,TA,Y,0,0,0,0,0,12,WD,Abnorml,109900,1780,1.0,0,0,0.0,0.49213483146067416,0.45132743362831856,42,42,0,1,1,0,0,0,0,4520,35,3.0,904,25
